STATION,STATION_NAME,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TSUN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WESD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,AWND,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WDF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF2,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WSF5,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PGTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,FMTM,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT09,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT14,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT07,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT15,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT17,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT06,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT21,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT02,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT22,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT04,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT13,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT16,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT08,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT18,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT10,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT19,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WV03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051211,0,T, ,0,2400,127, , ,0,9999,3, , ,0,9999,-9999, , , ,9999,-11, , ,0,2400,-67, , ,0,2400,127, , ,0,9999,45, , ,X,9999,330, , ,X,9999,320, , ,X,9999,76, , ,X,9999,103, , ,X,9999,-9999, , , ,9999,939, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051212,0, , ,0,2400,127, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-17, , ,0,2400,-100, , ,0,2400,127, , ,0,9999,30, , ,X,9999,290, , ,X,9999,290, , ,X,9999,58, , ,X,9999,67, , ,X,9999,-9999, , , ,9999,2139, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051213,0,T, ,0,2400,102, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-17, , ,0,2400,-61, , ,0,2400,127, , ,0,9999,31, , ,X,9999,190, , ,X,9999,170, , ,X,9999,67, , ,X,9999,80, , ,X,9999,-9999, , , ,9999,2356, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051214,51, , ,0,2400,102, , ,0,9999,53, , ,0,9999,-9999, , , ,9999,11, , ,0,2400,-33, , ,0,2400,152, , ,0,9999,70, , ,X,9999,140, , ,X,9999,140, , ,X,9999,116, , ,X,9999,148, , ,X,9999,-9999, , , ,9999,1406, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051215,10, , ,0,2400,127, , ,0,9999,10, , ,0,9999,-9999, , , ,9999,17, , ,0,2400,-39, , ,0,2400,203, , ,0,9999,34, , ,X,9999,260, , ,X,9999,250, , ,X,9999,72, , ,X,9999,94, , ,X,9999,-9999, , , ,9999,2357, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051216,3, , ,0,2400,102, , ,0,9999,5, , ,0,9999,-9999, , , ,9999,-39, , ,0,2400,-78, , ,0,2400,203, , ,0,9999,59, , ,X,9999,250, , ,X,9999,260, , ,X,9999,98, , ,X,9999,130, , ,X,9999,-9999, , , ,9999,1624, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051217,0,T, ,0,2400,127, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-72, , ,0,2400,-133, , ,0,2400,203, , ,0,9999,48, , ,X,9999,270, , ,X,9999,250, , ,X,9999,72, , ,X,9999,98, , ,X,9999,-9999, , , ,9999,1155, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051218,0, , ,0,2400,102, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-94, , ,0,2400,-156, , ,0,2400,203, , ,0,9999,44, , ,X,9999,280, , ,X,9999,280, , ,X,9999,72, , ,X,9999,89, , ,X,9999,-9999, , , ,9999,2248, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051219,0, , ,0,2400,102, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-94, , ,0,2400,-172, , ,0,2400,178, , ,0,9999,53, , ,X,9999,260, , ,X,9999,240, , ,X,9999,76, , ,X,9999,98, , ,X,9999,-9999, , , ,9999,1339, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051220,0, , ,0,2400,102, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-56, , ,0,2400,-144, , ,0,2400,178, , ,0,9999,35, , ,X,9999,260, , ,X,9999,260, , ,X,9999,72, , ,X,9999,94, , ,X,9999,-9999, , , ,9999,41, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051221,0,T, ,0,2400,102, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,-67, , ,0,2400,-139, , ,0,2400,178, , ,0,9999,31, , ,X,9999,220, , ,X,9999,230, , ,X,9999,63, , ,X,9999,72, , ,X,9999,-9999, , , ,9999,2142, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051222,0,T, ,0,2400,102, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,39, , ,0,2400,-117, , ,0,2400,178, , ,0,9999,66, , ,X,9999,230, , ,X,9999,230, , ,X,9999,107, , ,X,9999,143, , ,X,9999,-9999, , , ,9999,1710, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051223,0, , ,0,2400,102, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,61, , ,0,2400,11, , ,0,2400,152, , ,0,9999,41, , ,X,9999,220, , ,X,9999,220, , ,X,9999,72, , ,X,9999,94, , ,X,9999,-9999, , , ,9999,12, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051224,0,T, ,0,2400,76, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,33, , ,0,2400,0, , ,0,2400,203, , ,0,9999,27, , ,X,9999,360, , ,X,9999,10, , ,X,9999,89, , ,X,9999,107, , ,X,9999,-9999, , , ,9999,2233, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051225,0, , ,0,2400,51, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,6, , ,0,2400,102, , ,0,9999,59, , ,X,9999,10, , ,X,9999,330, , ,X,9999,89, , ,X,9999,107, , ,X,9999,-9999, , , ,9999,932, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051226,0, , ,0,2400,25, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,33, , ,0,2400,0, , ,0,2400,0, , ,0,9999,36, , ,X,9999,200, , ,X,9999,360, , ,X,9999,67, , ,X,9999,80, , ,X,9999,-9999, , , ,9999,2258, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051227,0, , ,0,2400,25, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,0, , ,0,2400,0, , ,0,9999,21, , ,X,9999,190, , ,X,9999,190, , ,X,9999,76, , ,X,9999,89, , ,X,9999,-9999, , , ,9999,8, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051228,0,T, ,0,2400,25, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,28, , ,0,2400,11, , ,0,2400,0, , ,0,9999,54, , ,X,9999,360, , ,X,9999,20, , ,X,9999,89, , ,X,9999,112, , ,X,9999,-9999, , , ,9999,1704, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051229,0,T, ,0,2400,0,T, ,0,9999,0, , ,0,9999,-9999, , , ,9999,17, , ,0,2400,-6, , ,0,2400,0, , ,0,9999,35, , ,X,9999,360, , ,X,9999,10, , ,X,9999,80, , ,X,9999,98, , ,X,9999,-9999, , , ,9999,729, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051230,71, , ,0,2400,0,T, ,0,9999,28, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-6, , ,0,2400,0, , ,0,9999,47, , ,X,9999,150, , ,X,9999,140, , ,X,9999,116, , ,X,9999,139, , ,X,9999,-9999, , , ,9999,1302, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20051231,0,T, ,0,2400,0,T, ,0,9999,0,T, ,0,9999,-9999, , , ,9999,33, , ,0,2400,0, , ,0,2400,0, , ,0,9999,40, , ,X,9999,280, , ,X,9999,290, , ,X,9999,76, , ,X,9999,98, , ,X,9999,-9999, , , ,9999,1328, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060101,84, , ,0,2400,0,T, ,0,9999,0, , ,0,9999,-9999, , , ,9999,39, , ,0,2400,0, , ,0,2400,0, , ,0,9999,52, , ,W,9999,80, , ,X,9999,70, , ,X,9999,80, , ,X,9999,98, , ,X,9999,2240, , ,W,9999,2341, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060102,165, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,44, , ,0,2400,39, , ,0,2400,0, , ,0,9999,68, , ,W,9999,60, , ,X,9999,40, , ,X,9999,116, , ,X,9999,134, , ,X,9999,1128, , ,W,9999,1129, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060103,0,T, ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,44, , ,0,2400,33, , ,0,2400,0, , ,0,9999,24, , ,W,9999,150, , ,X,9999,20, , ,X,9999,58, , ,X,9999,76, , ,X,9999,2356, , ,W,9999,2144, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060104,5, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,50, , ,0,2400,28, , ,0,2400,0, , ,0,9999,48, , ,W,9999,300, , ,X,9999,290, , ,X,9999,94, , ,X,9999,116, , ,X,9999,2155, , ,W,9999,2155, , ,X,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060105,0,T, ,0,2400,0, , ,0,9999,0,T, ,0,9999,-9999, , , ,9999,28, , ,0,2400,-17, , ,0,2400,0, , ,0,9999,55, , ,W,9999,330, , ,X,9999,350, , ,X,9999,94, , ,X,9999,125, , ,X,9999,1631, , ,W,9999,1651, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060106,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,-6, , ,0,2400,-33, , ,0,2400,0, , ,0,9999,54, , ,W,9999,230, , ,X,9999,250, , ,X,9999,103, , ,X,9999,125, , ,X,9999,2251, , ,W,9999,2223, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060107,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,28, , ,0,2400,-11, , ,0,2400,0, , ,0,9999,36, , ,W,9999,240, , ,X,9999,230, , ,X,9999,76, , ,X,9999,98, , ,X,9999,50, , ,W,9999,10, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060108,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,44, , ,0,2400,-22, , ,0,2400,0, , ,0,9999,57, , ,W,9999,80, , ,X,9999,110, , ,X,9999,94, , ,X,9999,125, , ,X,9999,1019, , ,W,9999,1356, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,X,9999,-9999, , , ,9999,1, , ,0,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014839,MILWAUKEE MITCHELL INTERNATIONAL AIRPORT WI US,20060109,0, , ,0,2400,0, , ,0,9999,0, , ,0,9999,-9999, , , ,9999,22, , ,0,2400,-50, , ,0,2400,0, , ,0,9999,39, , ,W,9999,300, , ,X,9999,310, , ,X,9999,76, , ,X,9999,94, , ,X,9999,255, , ,W,9999,255, , ,X,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
